ID	CONTROL_TYPE	miRNA_ID	GENE_NAME	ACCESSION_STRING	CHROMOSOMAL_LOCATION	SPOT_ID
A_25_P00011299	-2.568118396
A_25_P00011300	-1.345479495
A_25_P00011301	-3.600368384
A_25_P00011302	
A_25_P00011303	-3.215026158
A_25_P00011304	
A_25_P00011305	-2.884756372
A_25_P00011306	-2.804482477
A_25_P00011309	
A_25_P00011311	
A_25_P00011312	
A_25_P00011314	4.929338142
A_25_P00011315	3.552541255
A_25_P00011318	-2.122255415
A_25_P00011319	-2.652761468
A_25_P00011320	-2.186481239
A_25_P00011321	-3.286815593
A_25_P00011322	-3.023376159
A_25_P00011323	-1.839510095
A_25_P00011325	-2.96413878
A_25_P00011326	
A_25_P00011327	-3.710366107
A_25_P00011329	-3.661948034
A_25_P00011330	-2.737711007
A_25_P00011331	-3.2683821
A_25_P00011333	-1.509101105
A_25_P00011334	-0.944770886
A_25_P00011335	-4.496489479
A_25_P00011336	-2.029692063
A_25_P00011337	
A_25_P00011338	-3.611488715
A_25_P00011339	-5.714464105
A_25_P00011340	
A_25_P00011341	0.673040595
A_25_P00011342	1.70136263
A_25_P00011345	-0.996992514
A_25_P00011346	
A_25_P00011347	
A_25_P00011348	
A_25_P00011350	
A_25_P00011351	-9.122902836
A_25_P00011352	-2.970776599
A_25_P00011353	-0.062450536
A_25_P00011354	-5.923100393
A_25_P00011355	-1.423166888
A_25_P00011357	-3.528984413
A_25_P00011358	-2.088065472
A_25_P00011359	
A_25_P00011361	-3.749107834
A_25_P00011362	
A_25_P00011363	-2.443503907
A_25_P00011364	-3.469261044
A_25_P00011366	-2.184907471
A_25_P00011367	-0.757993501
A_25_P00011368	-3.355126601
A_25_P00011369	-2.72924384
A_25_P00011370	-4.017752852
A_25_P00011371	-2.707239763
A_25_P00011372	-3.9624181
A_25_P00011373	
A_25_P00011374	-2.252151631
A_25_P00011375	-3.378107513
A_25_P00011376	
A_25_P00011377	-5.149854402
A_25_P00011379	-3.852472234
A_25_P00011380	-3.507213384
A_25_P00011381	-2.283064473
A_25_P00011383	
A_25_P00011384	-9.585726995
A_25_P00011385	-3.892348085
A_25_P00011386	-2.801682242
A_25_P00011387	
A_25_P00011388	-0.745628737
A_25_P00011389	-1.878683262
A_25_P00011390	
A_25_P00011391	-2.968114703
A_25_P00011392	-3.494194646
A_25_P00011396	-2.493810111
A_25_P00011397	
A_25_P00011400	
A_25_P00011403	-3.644886133
A_25_P00011404	-3.814925449
A_25_P00011405	
A_25_P00011406	
A_25_P00011408	
A_25_P00011409	
A_25_P00011410	1.474840919
A_25_P00011411	-0.590965856
A_25_P00011414	-5.412906019
A_25_P00011415	
A_25_P00011418	-2.66220978
A_25_P00011419	-4.093929381
A_25_P00011420	-1.568001888
A_25_P00011421	-2.72553953
A_25_P00011422	-2.965442462
A_25_P00011425	-1.341145251
A_25_P00011426	-2.518913756
A_25_P00011427	-7.429618486
A_25_P00011429	-3.155094329
A_25_P00011430	-6.759837999
A_25_P00011432	-0.557462834
A_25_P00011433	
A_25_P00011437	7.95747513
A_25_P00011438	5.899326117
A_25_P00011440	5.958905077
A_25_P00011441	4.213940728
A_25_P00011445	-3.606735314
A_25_P00011446	
A_25_P00011447	-1.894686038
A_25_P00011448	-1.62011645
A_25_P00011449	-6.435621596
A_25_P00011450	-2.607264328
A_25_P00011451	
A_25_P00011452	-1.485935598
A_25_P00011454	-6.333013014
A_25_P00011455	-3.471927318
A_25_P00011456	0.402761999
A_25_P00011457	-2.926720443
A_25_P00011458	-1.291051813
A_25_P00011461	-2.566991615
A_25_P00011462	-1.536516283
A_25_P00011463	-3.565704667
A_25_P00011464	-3.250812851
A_25_P00011466	
A_25_P00011467	0.46968666
A_25_P00011471	-1.522210973
A_25_P00011473	-2.607259624
A_25_P00011474	-1.673738343
A_25_P00011476	-2.958458675
A_25_P00011477	-3.062518956
A_25_P00011479	-4.726903495
A_25_P00011480	-3.107743284
A_25_P00011481	-0.393827183
A_25_P00011584	9.348406597
A_25_P00011585	-4.493835388
A_25_P00011586	-2.142518726
A_25_P00011587	-2.639059149
A_25_P00011590	1.983148231
A_25_P00011591	0.367783016
A_25_P00011592	-1.691333344
A_25_P00011593	
A_25_P00011594	-7.269504134
A_25_P00011595	-8.626091661
A_25_P00011596	
A_25_P00011597	-3.970014511
A_25_P00011599	
A_25_P00011601	-3.032011592
A_25_P00011603	-2.484801391
A_25_P00011604	
A_25_P00011605	
A_25_P00011606	
A_25_P00011607	-3.189646393
A_25_P00011608	
A_25_P00011609	-1.849429981
A_25_P00011610	-1.760634647
A_25_P00011611	-6.14360975
A_25_P00011613	
A_25_P00011614	-5.466676368
A_25_P00011615	-5.563848058
A_25_P00011616	
A_25_P00011618	-2.992442474
A_25_P00011619	-1.650992508
A_25_P00011621	
A_25_P00011624	-4.294848698
A_25_P00011625	-4.896851355
A_25_P00011626	-1.899483963
A_25_P00011627	-3.784672718
A_25_P00011628	-3.673484276
A_25_P00011629	-5.090626842
A_25_P00011633	-5.991270264
A_25_P00011634	-3.885114046
A_25_P00011636	-4.985952682
A_25_P00011637	
A_25_P00011638	-3.943597496
A_25_P00011640	-1.788235871
A_25_P00011641	-3.221000459
A_25_P00011642	-4.588113695
A_25_P00011643	-4.286169429
A_25_P00011644	-3.717834823
A_25_P00011645	-3.956000114
A_25_P00011646	-3.232479325
A_25_P00011647	-2.471761153
A_25_P00011648	-2.810991314
A_25_P00011649	-1.86222389
A_25_P00011650	-0.170973297
A_25_P00011651	-1.985649559
A_25_P00011652	
A_25_P00011653	
A_25_P00011654	-1.975636065
A_25_P00011655	-2.960905725
A_25_P00011656	-2.266770607
A_25_P00011657	
A_25_P00011658	-3.392983422
A_25_P00011659	-3.740036202
A_25_P00011660	-0.411837844
A_25_P00011661	
A_25_P00011662	
A_25_P00011663	-2.306906031
A_25_P00011664	
A_25_P00011665	-2.891697006
A_25_P00011666	-2.594999536
A_25_P00011667	-4.420114573
A_25_P00011668	-1.887859635
A_25_P00011669	-3.272866169
A_25_P00011670	-5.337588694
A_25_P00011671	-3.652879577
A_25_P00011672	
A_25_P00011673	
A_25_P00011674	
A_25_P00011675	-2.211192769
A_25_P00011676	-4.820180159
A_25_P00011677	-2.949970969
A_25_P00011678	-4.486052697
A_25_P00011679	-1.592680949
A_25_P00011680	-2.615421705
A_25_P00011681	-1.91605417
A_25_P00011682	-3.195781301
A_25_P00011683	-2.272928444
A_25_P00011684	-1.754113879
A_25_P00011685	-1.951256094
A_25_P00011686	-5.646203636
A_25_P00011687	-3.378627393
A_25_P00011688	-2.371246127
A_25_P00011689	-4.972735351
A_25_P00011690	-2.179229707
A_25_P00011691	-4.211772258
A_25_P00011692	-2.042403507
A_25_P00011693	-5.583344852
A_25_P00011694	-3.230585253
A_25_P00011695	-5.558615179
A_25_P00011696	-2.666331055
A_25_P00011697	-3.728893124
A_25_P00011698	
A_25_P00011699	
A_25_P00011700	-0.962599453
A_25_P00011701	-0.638080205
A_25_P00011702	-0.227670388
A_25_P00011703	-1.060778314
A_25_P00011704	-3.156092083
A_25_P00011705	
A_25_P00011706	-3.891898557
A_25_P00011707	-3.421176724
A_25_P00011708	-2.747115513
A_25_P00011709	-2.427203808
A_25_P00011710	-3.265329658
A_25_P00011711	-6.662035173
A_25_P00011712	-6.988016063
A_25_P00011713	-2.881824024
A_25_P00011714	-2.485461825
A_25_P00011715	
A_25_P00011716	-4.350966333
A_25_P00011717	-3.918193094
A_25_P00011718	-4.776607774
A_25_P00011719	
A_25_P00011720	-3.874104847
A_25_P00011721	-2.774012659
A_25_P00011722	-2.766800394
A_25_P00011723	-3.703946127
A_25_P00011724	3.083109764
A_25_P00011725	2.752962285
A_25_P00011726	3.075329024
A_25_P00011727	2.688911483
A_25_P00011728	
A_25_P00011729	-4.10561329
A_25_P00011730	
A_25_P00011731	
A_25_P00011732	-3.554939801
A_25_P00011733	
A_25_P00011734	-2.536952149
A_25_P00011735	
A_25_P00011736	
A_25_P00011737	
A_25_P00011738	-2.487002892
A_25_P00011739	-4.068583386
A_25_P00011740	
A_25_P00011741	0.332283151
A_25_P00011742	-1.451489902
A_25_P00011743	
A_25_P00011744	
A_25_P00011745	-4.063445001
A_25_P00011746	
A_25_P00011747	-3.2869967
A_25_P00011748	-5.470312566
A_25_P00011749	-2.805594498
A_25_P00011750	
A_25_P00011751	-1.799038888
A_25_P00011752	2.325134418
A_25_P00011753	3.060019834
A_25_P00011754	2.401433499
A_25_P00011755	1.89598085
A_25_P00011756	-5.177355599
A_25_P00011757	-4.608055489
A_25_P00011758	
A_25_P00011759	-3.342307304
A_25_P00011760	-2.303330001
A_25_P00011761	-2.600688667
A_25_P00011762	-3.223586455
A_25_P00011763	
A_25_P00011764	
A_25_P00011765	-2.261382015
A_25_P00011766	-1.762741409
A_25_P00011767	
A_25_P00011768	-4.975694877
A_25_P00011769	-6.752179661
A_25_P00011770	-4.053991572
A_25_P00011771	
A_25_P00011772	-3.465425606
A_25_P00011773	-2.210283317
A_25_P00011774	-3.857925811
A_25_P00011775	-5.738048834
A_25_P00011776	-3.334842364
A_25_P00011777	-2.479862058
A_25_P00011778	-2.537856553
A_25_P00011779	-4.406515999
A_25_P00011780	-1.102571
A_25_P00011781	-1.100718125
A_25_P00011782	-4.234860176
A_25_P00011783	-3.0045801
A_25_P00011784	-3.689034597
A_25_P00011785	
A_25_P00011786	0.482257194
A_25_P00011787	
A_25_P00011788	-2.520606625
A_25_P00011789	-2.796520265
A_25_P00011790	-4.075536738
A_25_P00011791	-2.848032028
A_25_P00011792	-3.187131424
A_25_P00011793	-2.120966037
A_25_P00011794	-1.216312166
A_25_P00011795	-2.333054483
A_25_P00011796	-0.472825038
A_25_P00011797	0.431507736
A_25_P00011798	0.268215912
A_25_P00011799	0.523686414
A_25_P00011800	
A_25_P00011801	-3.807180909
A_25_P00011802	
A_25_P00011803	
A_25_P00011804	-1.435133458
A_25_P00011805	
A_25_P00011806	-2.340925439
A_25_P00011807	-3.448756541
A_25_P00011808	6.777862052
A_25_P00011809	5.576084394
A_25_P00011810	6.379603502
A_25_P00011811	4.801642525
A_25_P00011812	0.173253423
A_25_P00011813	0.128603855
A_25_P00011814	-2.027843005
A_25_P00011815	-2.253169464
A_25_P00011816	-3.908294271
A_25_P00011817	-1.518153923
A_25_P00011818	
A_25_P00011819	
A_25_P00011820	-2.623620462
A_25_P00011821	
A_25_P00011822	-7.357693308
A_25_P00011823	
A_25_P00011824	-1.718789763
A_25_P00011825	-0.700149337
A_25_P00011826	
A_25_P00011827	-4.631587556
A_25_P00011828	-2.169264206
A_25_P00011829	-2.974702428
A_25_P00011830	-3.139084162
A_25_P00011831	-3.276513114
A_25_P00011832	
A_25_P00011833	-4.865677089
A_25_P00011834	-3.322598589
A_25_P00011835	
A_25_P00011836	-3.640610668
A_25_P00011837	-4.282957647
A_25_P00011838	
A_25_P00011839	-1.800804743
A_25_P00011840	-2.905265591
A_25_P00011841	
A_25_P00011842	-2.43502199
A_25_P00011843	
A_25_P00011844	-1.439756303
A_25_P00011845	-1.836292224
A_25_P00011846	-4.705548999
A_25_P00011847	-4.06072239
A_25_P00011848	-3.690853172
A_25_P00011849	-4.083313611
A_25_P00011850	
A_25_P00011851	-5.398280155
A_25_P00011852	2.053234912
A_25_P00011853	3.303319513
A_25_P00011854	2.207551736
A_25_P00011855	2.413251425
A_25_P00011856	-3.474356698
A_25_P00011857	-3.048090221
A_25_P00011858	
A_25_P00011859	
A_25_P00011860	-2.368774637
A_25_P00011861	
A_25_P00011862	-4.99247393
A_25_P00011863	
A_25_P00011864	-2.133193154
A_25_P00011865	
A_25_P00011866	-2.888699264
A_25_P00011867	
A_25_P00011868	
A_25_P00011869	-1.97874931
A_25_P00011870	-2.730418632
A_25_P00011871	
A_25_P00011872	-2.584278826
A_25_P00011873	-2.884518338
A_25_P00011874	-3.380761292
A_25_P00011875	-6.953605976
A_25_P00011876	
A_25_P00011877	-2.769905072
A_25_P00011878	-1.3409568
A_25_P00011879	
A_25_P00011880	
A_25_P00011881	
A_25_P00011882	-6.400991542
A_25_P00011883	-4.775875933
A_25_P00011884	-2.929056851
A_25_P00011885	-2.992972148
A_25_P00011886	-4.065170286
A_25_P00011887	-0.967897507
A_25_P00011888	
A_25_P00011889	
A_25_P00011890	-3.36361782
A_25_P00011891	
A_25_P00011892	-4.077037441
A_25_P00011893	
A_25_P00011894	-2.567253791
A_25_P00011895	
A_25_P00011896	-4.913506285
A_25_P00011897	
A_25_P00011898	
A_25_P00011899	
A_25_P00011940	-0.804195213
A_25_P00011941	-3.126788787
A_25_P00011942	-1.57446581
A_25_P00011943	-1.84417675
A_25_P00011944	-4.743464855
A_25_P00011945	-1.394260348
A_25_P00011946	-4.433819118
A_25_P00011947	-2.320126281
A_25_P00011948	-7.365744791
A_25_P00011949	
A_25_P00011950	-2.50755452
A_25_P00011951	-2.285353779
A_25_P00011952	-2.157227706
A_25_P00011953	-2.206717346
A_25_P00011954	2.009558916
A_25_P00011955	0.828565102
A_25_P00011956	6.028697845
A_25_P00011957	6.759088224
A_25_P00011958	-2.204015993
A_25_P00011959	2.497573972
A_25_P00011960	1.94730817
A_25_P00011961	-0.443240376
A_25_P00011962	-4.752802263
A_25_P00011963	
A_25_P00011964	2.149375389
A_25_P00011965	2.631904364
A_25_P00011966	
A_25_P00011967	-3.157304589
A_25_P00011968	
A_25_P00011969	-2.656648714
A_25_P00011970	-3.376650662
A_25_P00011971	-3.123634811
A_25_P00011972	9.49059936
A_25_P00011973	8.480161682
A_25_P00011974	6.554414375
A_25_P00011975	6.286248686
A_25_P00011976	3.877005271
A_25_P00011977	3.163468864
A_25_P00011978	-1.423392117
A_25_P00011979	-1.413568376
DarkCorner	-1.807895412
NC1_00000197	-2.711052128
NC1_00000215	-2.102023775
NC2_00079215	-2.54083365
NC2_00092197	-1.806268699
NC2_00106057	-2.221657834
NC2_00122731	-2.146292817
SCorner3	-3.624000322
dmr_285_18	-5.283064651
dmr_285_19	-4.635880121
dmr_308_21	-2.378831912
dmr_308_22	-4.694329587
dmr_316_21	-2.523839146
dmr_316_22	-1.438558258
dmr_31a_18	-1.092858111
dmr_31a_19	-3.513875178
dmr_3_16	-2.992607963
dmr_3_17	-3.486515085
dmr_6_21	-3.449917494
dmr_6_22	-4.120486272
hur_1_19	14.7295127
hur_1_20	14.94689644
hur_1_21	15.00842539
hur_1_22	15.01934087
hur_2_19	15.22233372
hur_2_20	15.19734901
hur_2_21	15.26985388
hur_2_22	15.25169368
hur_4_26	8.018338135
hur_4_27	11.13021956
hur_4_28	11.6695792
hur_4_29	11.4217036
hur_5_22	5.873037827
hur_5_23	5.623472542
hur_5_24	5.519675908
hur_5_25	5.240973142
hur_6_27	12.82685411
hur_6_28	13.07452805
hur_6_29	13.05866366
miRNABrightCorner30	6.162439271
mr_1_20	9.362166596
mr_1_21	9.801680016
mr_1_22	10.09413905
mr_1_23	10.3653981
!sample_table_end
^SAMPLE = GSM729700
!Sample_title = Lymph Node6, miRNA
!Sample_geo_accession = GSM729700
!Sample_status = Public on Apr 03 2012
!Sample_submission_date = May 23 2011
!Sample_last_update_date = Apr 03 2012
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Non-tumoral control
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: lymph node
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was extracted by Trizol reagent (Invitrogen, Carlsbad, CA, USA).
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = 100ng of total RNA were dephosphorylated, denaturalizated, treated with ligase T4 and labelled with Cy3 for 2 hours at 16ºC.
!Sample_hyb_protocol = Hybridization settings: 20 hours, at 55ºC, at 20rpm. Blocking agent, hybridization and washing buffers was performed according to Agilent's recommendations.
!Sample_scan_protocol = Scan resolution 5um on an Agilent scanner.
!Sample_description = US22502553_251643611977_S01_miRNA-v1_95_May07_2_2_LYMPH-NODE
!Sample_data_processing = Limma package was used to import the data. After between-array median normalization by the R program, significant analysis of microarray (SAM) Excel macro was used.
!Sample_platform_id = GPL8617
!Sample_contact_name = Lorena,,Di Lisio
!Sample_contact_email = lorena.dilisio@libero.it
!Sample_contact_institute = CNIO
!Sample_contact_address = C/ Melchor Fernández Almagro, 3
!Sample_contact_city = Madrid
!Sample_contact_zip/postal_code = 28029
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM729nnn/GSM729700/suppl/GSM729700.txt.gz
!Sample_series_id = GSE23026
!Sample_series_id = GSE29491
!Sample_data_row_count = 1555
#ID_REF = 
#VALUE = Normalized signal intensity
!sample_table_begin
ID_REF	VALUE
(-)3xSLv1	-1.523956549
A_25_P00010003	1.781214925
A_25_P00010004	-1.319560594
A_25_P00010005	7.721393655
A_25_P00010006	5.363744427
A_25_P00010007	1.49006878
A_25_P00010008	2.007991049
A_25_P00010009	1.641569813
A_25_P00010010	-1.47878316
A_25_P00010011	-2.025870979
A_25_P00010012	-1.128067659
A_25_P00010013	-2.903257105
A_25_P00010014	3.58096867
A_25_P00010015	-1.225904735
A_25_P00010016	-1.761148059
A_25_P00010017	-2.400434737
A_25_P00010018	-2.557394732
A_25_P00010019	-0.774241678
A_25_P00010020	-2.197415896
A_25_P00010021	-1.772578417
A_25_P00010023	-2.019465394
A_25_P00010024	-1.953367238
A_25_P00010025	-1.02206763
A_25_P00010026	0.089700752
A_25_P00010027	5.400148511
A_25_P00010028	3.371263019
A_25_P00010029	-1.366896017
A_25_P00010030	-2.899825214
A_25_P00010031	-2.454322604
A_25_P00010032	-2.593300802
A_25_P00010035	-1.371900414
A_25_P00010036	-3.522557886
A_25_P00010037	
A_25_P00010038	-3.665533909
A_25_P00010039	-3.602280916
A_25_P00010040	
A_25_P00010041	-2.370849031
A_25_P00010042	-1.48154545
A_25_P00010043	-0.919168944
A_25_P00010044	-1.540629965
A_25_P00010045	6.39104862
A_25_P00010046	5.305805968
A_25_P00010047	3.514604255
A_25_P00010048	0.933224564
A_25_P00010049	-2.672507644
A_25_P00010050	-1.860206981
A_25_P00010051	-1.304644539
A_25_P00010052	-1.337436353
A_25_P00010053	9.917461105
A_25_P00010054	6.625928984
A_25_P00010055	-0.445910103
A_25_P00010056	-2.391803295
A_25_P00010057	-1.738794004
A_25_P00010058	-1.829782003
A_25_P00010059	-0.846499587
A_25_P00010060	-2.897994029
A_25_P00010061	-2.497890587
A_25_P00010062	-1.528309368
A_25_P00010063	-2.249996889
A_25_P00010068	5.602321626
A_25_P00010069	6.98361401
A_25_P00010070	8.664237837
A_25_P00010071	7.980694919
A_25_P00010072	6.991502068
A_25_P00010073	4.296918275
A_25_P00010074	-1.154833455
A_25_P00010075	-1.706386703
A_25_P00010076	2.358921185
A_25_P00010077	2.028679112
A_25_P00010078	8.001534751
A_25_P00010079	5.398744973
A_25_P00010080	-1.153563181
A_25_P00010081	-1.781108222
A_25_P00010082	10.6170655
A_25_P00010083	9.020695722
A_25_P00010084	5.246594939
A_25_P00010085	7.105145307
A_25_P00010086	8.42302441
A_25_P00010088	9.49813147
A_25_P00010089	7.48463077
A_25_P00010090	-3.042699727
A_25_P00010091	-1.228654697
A_25_P00010092	-0.342961967
A_25_P00010093	-2.831316441
A_25_P00010094	-0.62783748
A_25_P00010095	-2.195048746
A_25_P00010096	-2.809983625
A_25_P00010097	4.056747649
A_25_P00010098	8.316309699
A_25_P00010099	-0.9890387
A_25_P00010100	-1.680855818
A_25_P00010101	4.206877735
A_25_P00010102	1.628012694
A_25_P00010103	-0.902619461
A_25_P00010104	-2.846020415
A_25_P00010109	9.200665669
A_25_P00010110	7.795097896
A_25_P00010113	-0.262428953
A_25_P00010114	-2.200834207
A_25_P00010115	-1.845996168
A_25_P00010116	-3.586135881
A_25_P00010117	-2.01735901
A_25_P00010118	-1.970006962
A_25_P00010119	-3.833115043
A_25_P00010120	-1.704904616
A_25_P00010121	-2.923436015
A_25_P00010122	-2.438123159
A_25_P00010123	-1.177066956
A_25_P00010124	-0.723826247
A_25_P00010125	0.221565786
A_25_P00010126	-1.297412794
A_25_P00010127	-1.218790917
A_25_P00010128	-3.494371342
A_25_P00010129	2.949386284
A_25_P00010130	5.01366903
A_25_P00010131	4.616565118
A_25_P00010132	5.208624636
A_25_P00010133	3.584745635
A_25_P00010134	-0.543935434
A_25_P00010135	6.284787963
A_25_P00010136	5.575618567
A_25_P00010137	-2.956796194
A_25_P00010138	-3.113167385
A_25_P00010141	4.27055648
A_25_P00010142	3.84577438
A_25_P00010147	-1.315741277
A_25_P00010148	-2.00201366
A_25_P00010149	-2.863904562
A_25_P00010150	-1.821127857
A_25_P00010151	-0.67614413
A_25_P00010152	-1.251448412
A_25_P00010153	2.842970182
A_25_P00010154	2.215418146
A_25_P00010155	-2.65377371
A_25_P00010156	-2.618316671
A_25_P00010157	-1.637618348
A_25_P00010158	-2.870539433
A_25_P00010159	-2.705073118
A_25_P00010160	-2.178333655
A_25_P00010161	-3.007119933
A_25_P00010162	-1.53205058
A_25_P00010163	-1.667055375
A_25_P00010164	-1.998080003
A_25_P00010165	-1.243316434
A_25_P00010166	-1.285395897
A_25_P00010167	-2.96311924
A_25_P00010168	-1.800206626
A_25_P00010169	-2.329626743
A_25_P00010170	-1.614347089
A_25_P00010171	-2.071195294
A_25_P00010172	-0.631267033
A_25_P00010173	-2.735661179
A_25_P00010174	-1.984827579
A_25_P00010175	-1.709372694
A_25_P00010176	-2.173734033
A_25_P00010177	-2.222964302
A_25_P00010178	-2.073196172
